;Unnamed: 0;name;area;min_salary;max_salary;employer;created_at;days_passed;experience;employment;schedule;description;responsibility;requirement;conditions;key_skills
1850;1850;Android developer;Москва;;;DSSL;2019-11-26;8;От 1 года до 3 лет;Полная занятость;Гибкий график;"Большинство наших клиентов используют мобильное приложение для видеонаблюдения и наша команда стремится сделать приложение удобным и отзывчивым.   Какие задачи предстоит решать:   Разрабатывать и проектировать новые возможности приложения;   Реализовывать новые дизайнерские решения;   Активно взаимодействовать с другими командами;   Проводить code review.     Мы определенно найдем с вами общий язык, если:   Программируете под Android больше 2 лет;   Знаете, как реализовывать custom view;   Видите разницу между параллельным и многопоточным программированием;   Можете рассказать отличия MVP и MVVM;   Разумно следуете тенденциям.   Будет плюсом:   работа с протоколами потокового вещания (HLS, RTSP);   понимание, как работает MediaCodec.     Какие технологии мы используем? Java / Kotlin, EventBus, RxJava, Dagger, Retrofit, Room, VIPER Профессиональные возможности для разработчика:    Большое разнообразие задач, которые до нас никто не решал;   Опытные и увлеченные коллеги по команде, динамичная рабочая среда;   Возможности для самостоятельного решения задач;   Использование передовых технологий разработки: экстремальное программирование, Continuous Integration, Scrum;   Постоянное совершенствование всех рабочих процессов.     Вас ждет:   Уютный офис в 12 минутах ходьбы от м. Бауманская/ Электрозаводская;   Полностью белая заработная плата (обсуждается индивидуально);   Гибкий график работы (можно приходить к 12, если так лучше работается);   Комфортная кухня со всем необходимым, фрукты в офисе;   Зоны отдыха, спортивный уголок;   Оплата питания;   Обучение (внутреннее + компания оплачивает внешние курсы);   ДМС (с первого рабочего дня).  ";Разрабатывать и проектировать новые возможности приложения. Реализовывать новые дизайнерские решения. Активно взаимодействовать с другими командами. Проводить code review. ;Мы определенно найдем с вами общий язык, если: Программируете под Android больше 2 лет. Разумно следуете тенденциям. Будет плюсом: Понимание...;;"Java;Kotlin;Android SDK;Android"
1889;1889;Android developer;Ростов-на-Дону;;;EPAM Systems, Inc.;2019-11-13;21;От 1 года до 3 лет;Полная занятость;Полный день;"Android developer (офис или удаленно) Работа удаленно или в г. Краснодаре. (в случае переезда - предусмотрена программа релокации). Мы производим программное обеспечение – от начала и до конца. С 1993 года EPAM помогает клиентам придумывать, разрабатывать, проектировать и внедрять программные продукты, которые меняют мир. Чтобы понимать, в чем рынок будет нуждаться завтра, мы следим за трендами и внедряем их в свою работу, постоянно учимся и накапливаем опыт. Учиться в ЕРАМ легко: внутри компании есть тренинги и курсы, унифицированы требования к разным позициям и уровням и есть возможность получать новые профессии прямо на рабочем месте. Все наши проекты уникальны, и в зависимости от проекта можем использовать следующий стэк:  Kotlin, Gava; Git, модульное тестирования, основы автоматизированного UI тестирования; Фреймворк Dagger 2; RxJava 2; Retrofit 2; Room; придерживаемся Clean Architecture.  Общие требования:  Опыт разработки клиент-серверных приложений. Понимание работы REST-API  Будет плюсом:  Знание Unit Test Опыт использования и настройки CI/CD Опыт работы с Sketch &amp; Zeplin Опыт работы с GoogleAnalytics Знание английского языка     Мы предлагаем:  Работу с новейшими технологиями и участие в проектах из разных областей (Life Science, E-commerce, биоинформатика, медицина, GameDev, Capital Markets и многие-многие другие); Реализация своего потенциала вне проектов: мы организуем митапы и конференции, на которых выступают наши сотрудники, приглашаем тренеров для спикеров, развиваем профессиональные комьюнити; Участие в программах менторинга для технических специалистов и для менеджеров; Возможность постоянного обучения: предоставляем доступ к 6000+ курсов и тренингов, разработали специальные программы для архитекторов решений и деливери-менеджеров; Возможность поработать в разных офисах ЕРАМ в России и за границей (наши офисы есть в 11 российских городах и более чем в 25 странах). Все плюшки и бонусы, присущие современным IT компаниям и даже больше - life event бонусы и программа релокации в другие страны. ";Фреймворк Dagger 2. Room.;Опыт разработки клиент-серверных приложений. Понимание работы REST-API. Будет плюсом: Знание Unit Test. Опыт использования и настройки CI/CD. ;;"Android SDK;Java;Kotlin"
